middleschool,variable.x,est,se,pct,pctse
Hilsman,school_culture3,1086.839227,193.2403394,0.085648962,0.015192976
BHL,school_culture4,479.159389,117.3991747,0.06442041,0.015759921
Clarke,school_culture4,985.9476582,212.3615173,0.070534219,0.015172731
Coile,school_culture4,390.474245,71.55037145,0.072213239,0.013219976
Hilsman,school_culture4,621.4235494,145.549093,0.048971624,0.011436434
BHL,school_parent0,6125.859147,201.4491668,0.834645318,0.023013126
Clarke,school_parent0,12000.26708,325.0852056,0.869651392,0.020118743
Coile,school_parent0,3974.580149,154.9369797,0.747250118,0.024520975
Hilsman,school_parent0,10448.79417,284.1604133,0.836485593,0.019432047
BHL,school_parent1,492.423113,114.6435093,0.067092409,0.015549897
Clarke,school_parent1,970.242978,233.9297572,0.070312865,0.016907414
Coile,school_parent1,550.8424898,101.8242617,0.103562414,0.019043028
Hilsman,school_parent1,646.7435143,145.2975391,0.051775509,0.011607489
BHL,school_parent2,427.461458,107.8459862,0.058241415,0.014650908
Clarke,school_parent2,515.0653084,146.5069749,0.037326441,0.010609374
Coile,school_parent2,321.7462848,65.13864711,0.060490653,0.012227385
Hilsman,school_parent2,475.2862091,131.1073987,0.038049373,0.010467802
BHL,school_parent3,246.187271,81.99642823,0.033542895,0.011144545
Clarke,school_parent3,192.3071424,70.10130677,0.013936371,0.005080403
Coile,school_parent3,264.3271458,60.53648515,0.049695435,0.011365802
Hilsman,school_parent3,491.1223289,130.3168193,0.039317145,0.010407845
BHL,school_parent4,47.544853,34.77623575,0.006477963,0.004738195
Clarke,school_parent4,121.05714,42.75845093,0.008772931,0.003099799
Coile,school_parent4,207.4460838,55.0250632,0.03900138,0.010336178
Hilsman,school_parent4,429.355789,120.7092041,0.034372381,0.009641462
BHL,school_ged0,6926.025446,161.5224464,0.93697209,0.014589628
Clarke,school_ged0,13676.24657,184.2930842,0.984345257,0.004283714
Coile,school_ged0,4926.963162,125.1556908,0.932168943,0.013714204
Hilsman,school_ged0,11664.58257,235.7070226,0.943275624,0.012270292
BHL,school_ged1,184.588465,72.44389069,0.024971644,0.009777714
Clarke,school_ged1,148.3459404,46.78550449,0.010677171,0.003367676
Coile,school_ged1,229.389564,61.18599873,0.043399924,0.011560542
Hilsman,school_ged1,260.4775682,85.85399374,0.021063946,0.006933254
BHL,school_ged2,143.105598,59.72502108,0.019359725,0.008066553
Clarke,school_ged2,17.2999992,12.12883467,0.001245164,8.73E-04
Coile,school_ged2,70.876328,30.65261143,0.013409622,0.005797118
Hilsman,school_ged2,189.8171512,83.79571551,0.015349876,0.0067718
BHL,school_ged3,90.658539,51.6914988,0.012264541,0.006983399
Clarke,school_ged3,34.557144,34.557144,0.002487244,0.002487174
Coile,school_ged3,35.239132,24.78053984,0.006667154,0.004685855
Hilsman,school_ged3,43.929577,43.929577,0.003552437,0.003551615
BHL,school_ged4,47.544853,34.77623575,0.006432001,0.004704778
Clarke,school_ged4,17.2999992,12.12883467,0.001245164,8.73E-04
Coile,school_ged4,23.0148766,14.14468211,0.004354356,0.002677124
Hilsman,school_ged4,207.2315172,89.07300413,0.016758117,0.007191528
BHL,school_literacy0,6685.467012,176.6302548,0.913066506,0.017523403
Clarke,school_literacy0,13129.83176,246.7582346,0.954498916,0.011508638
Coile,school_literacy0,4804.742579,129.4621501,0.909581666,0.015642013
Hilsman,school_literacy0,11191.82242,256.6130876,0.909115223,0.015244169
BHL,school_literacy1,236.89049,82.25666856,0.032353278,0.011206103
Clarke,school_literacy1,234.5059444,98.04299934,0.01704787,0.007123513
Coile,school_literacy1,237.252423,61.56085922,0.044914051,0.011635638
Hilsman,school_literacy1,417.3007362,117.092398,0.033897469,0.009493379
BHL,school_literacy2,231.213082,79.19737075,0.031577887,0.010799304
Clarke,school_literacy2,95.179599,45.69750873,0.006919268,0.003322115
Coile,school_literacy2,103.4700286,35.75825079,0.019587822,0.006766959
Hilsman,school_literacy2,405.9637816,120.6371396,0.032976564,0.009774048
BHL,school_literacy3,77.921379,45.92953279,0.010642099,0.006266232
Clarke,school_literacy3,155.3171464,94.34942675,0.011291085,0.006856093
Coile,school_literacy3,80.0981014,32.88795299,0.015163302,0.006223618
Hilsman,school_literacy3,88.3569604,49.86697426,0.007177263,0.004048574
BHL,school_literacy4,90.501526,52.03501919,0.01236023,0.00710069
Clarke,school_literacy4,140.8980522,73.1247199,0.010242861,0.005315492
Coile,school_literacy4,56.8021116,36.62853097,0.010753159,0.006931177
Hilsman,school_literacy4,207.2315172,89.07300413,0.016833481,0.007223589
BHL,school_health0,6361.333749,189.2640599,0.864534715,0.02054241
Clarke,school_health0,12878.52401,242.1266502,0.92613079,0.012646387
Coile,school_health0,4238.822643,147.0037485,0.798879076,0.022021094
Hilsman,school_health0,10269.8055,294.0992871,0.827513881,0.020208909
BHL,school_health1,362.199709,99.38564205,0.049224618,0.013465109
Clarke,school_health1,371.8673754,100.9429945,0.026742026,0.007256698
Coile,school_health1,373.7412062,73.84281325,0.070437962,0.013882248
Hilsman,school_health1,906.3692752,178.3240076,0.073032849,0.014313374
BHL,school_health2,425.448946,103.3220577,0.057820482,0.013987669
Clarke,school_health2,361.1002146,103.0138336,0.025967729,0.007405799
Coile,school_health2,337.9436654,75.52160773,0.0636913,0.014198284
Hilsman,school_health2,693.9612135,152.2681169,0.055917567,0.012226083
BHL,school_health3,147.693778,57.20460228,0.020072268,0.007768273
Clarke,school_health3,126.89805,62.87179302,0.009125595,0.004521209
Coile,school_health3,205.2968862,54.93222403,0.038691731,0.010337876
Hilsman,school_health3,273.1977985,97.27432301,0.022013559,0.007831549
BHL,school_health4,61.424813,42.64128122,0.008347917,0.00579279
Clarke,school_health4,167.3396008,89.97010109,0.01203386,0.00646847
Coile,school_health4,150.1583826,47.58288323,0.028299931,0.008964405
Hilsman,school_health4,267.0991249,97.43215161,0.021522144,0.007838159
BHL,school_nut0,6532.264818,181.366635,0.887902941,0.018839257
Clarke,school_nut0,12959.24166,244.1327918,0.93542869,0.012571381
Coile,school_nut0,4358.447535,140.1542066,0.824972706,0.019727221
Hilsman,school_nut0,10850.58228,267.9678502,0.869805835,0.01746791
BHL,school_nut1,369.036897,99.84202408,0.050161614,0.013525521
Clarke,school_nut1,362.9334892,118.0116102,0.026197397,0.008513889
Coile,school_nut1,419.1562456,78.16497375,0.079338448,0.01475863
Hilsman,school_nut1,649.9318404,150.4545256,0.052099924,0.012024942
BHL,school_nut2,294.082742,85.80293603,0.039973415,0.011633402
Clarke,school_nut2,321.0349014,98.53376035,0.023173058,0.007110721
Coile,school_nut2,293.84051,64.45832437,0.05561852,0.012171018
Hilsman,school_nut2,456.9480482,117.8213408,0.036629931,0.0094223
BHL,school_nut3,48.844666,34.9307547,0.006639247,0.004745288
Clarke,school_nut3,72.5295972,24.7791202,0.005235358,0.001789268
Coile,school_nut3,101.9687876,33.35365578,0.019300787,0.0063172
Hilsman,school_nut3,309.4582188,104.2466078,0.024806831,0.008346452
BHL,school_nut4,112.729072,52.07724999,0.015322783,0.007074135
Clarke,school_nut4,138.0600016,88.51234893,0.009965497,0.006387751
Coile,school_nut4,109.7284164,41.50263036,0.02076954,0.007854591
Hilsman,school_nut4,207.7973476,86.90155336,0.016657479,0.006956969
BHL,school_esl0,6794.816255,169.6555462,0.926799591,0.015854382
Clarke,school_esl0,13468.50892,210.3016433,0.970601937,0.008723142
Coile,school_esl0,4788.917392,125.5953242,0.914272855,0.013844225
Hilsman,school_esl0,11794.68985,226.5104251,0.947994834,0.011450809
BHL,school_esl1,170.865518,68.18210102,0.023305721,0.009272273
Clarke,school_esl1,84.5091972,27.41415687,0.006090117,0.001975764
Coile,school_esl1,214.1404726,53.8192241,0.04088248,0.010258532
Hilsman,school_esl1,312.0763019,98.26506396,0.025083044,0.007888357
BHL,school_esl2,145.089151,65.02494147,0.019789875,0.008858436
Clarke,school_esl2,205.1834908,101.3667832,0.014786454,0.007302418
Coile,school_esl2,178.5196224,48.49882176,0.03408195,0.00924092
Hilsman,school_esl2,138.5936545,61.36191783,0.011139425,0.00493242
BHL,school_esl3,173.168098,66.86428082,0.023619788,0.009103516
Clarke,school_esl3,60.5071428,37.56400689,0.00436042,0.002707036
Coile,school_esl3,32.798177,17.00870319,0.006261641,0.003248303
Hilsman,school_esl3,17.1501003,9.732344175,0.001378434,7.82E-04
BHL,school_esl4,47.544853,34.77623575,0.006485025,0.00474368
Clarke,school_esl4,57.7409076,49.84716382,0.004161072,0.00359207
Coile,school_esl4,23.5764036,11.8647421,0.004501073,0.002265961
Hilsman,school_esl4,179.2138471,86.05285562,0.014404262,0.006907283
BHL,schoolclean0,99.846878,52.15507482,0.013671572,0.00714113
Clarke,schoolclean0,140.8980522,73.1247199,0.010176384,0.005281235
Coile,schoolclean0,137.5611274,53.06408798,0.025029951,0.009647104
Hilsman,schoolclean0,76.9235602,49.26350472,0.006000288,0.003841884
BHL,schoolclean1,272.567895,90.83336182,0.037321463,0.012422296
Clarke,schoolclean1,301.5652012,124.3875137,0.021780593,0.008979048
Coile,schoolclean1,83.5957212,41.95320926,0.015210669,0.007629779
Hilsman,schoolclean1,493.7142882,132.0794617,0.038511324,0.010283421
BHL,schoolclean2,967.832959,156.5929146,0.132520896,0.021221443
Clarke,schoolclean2,1923.88391,318.0193458,0.138952813,0.022832185
Coile,schoolclean2,900.6458756,132.9916169,0.163877123,0.023908602
Hilsman,schoolclean2,2054.852602,264.30602,0.160285201,0.02054067
BHL,schoolclean3,3480.478046,236.5650068,0.476565781,0.031420328
Clarke,schoolclean3,5807.330755,424.1119499,0.419435361,0.030170529
Coile,schoolclean3,2276.613332,161.4993641,0.41424144,0.028733467
Hilsman,schoolclean3,5881.101576,362.280494,0.458745093,0.027740215
BHL,schoolclean4,1664.902042,195.1694849,0.227967346,0.026206699
Clarke,schoolclean4,4163.32094,401.2312204,0.300696498,0.028631767
Coile,schoolclean4,1122.55888,123.8039529,0.20425533,0.022369189
Hilsman,schoolclean4,2395.129404,277.2590089,0.186827901,0.021523748
BHL,schoolclean9,817.620095,141.0671969,0.111952943,0.019266407
Clarke,schoolclean9,1508.592848,236.4987795,0.108958352,0.017048526
Coile,schoolclean9,974.8859668,136.4743296,0.177385488,0.024560501
Hilsman,schoolclean9,1918.255649,256.6153677,0.149630193,0.019912796
BHL,schoolpride0,129.921357,64.81804021,0.018042595,0.008995837
Clarke,schoolpride0,181.3389606,87.34675366,0.013191087,0.006353114
Coile,schoolpride0,215.249355,72.2358769,0.040105997,0.013427998
Hilsman,schoolpride0,225.9689241,87.36869094,0.018012153,0.006957978
BHL,schoolpride1,408.5103,103.1939365,0.056731133,0.014316994
Clarke,schoolpride1,602.948577,186.8228289,0.043860112,0.013569927
Coile,schoolpride1,168.090143,62.71441956,0.031319131,0.011659846
Hilsman,schoolpride1,565.4452071,147.9787517,0.045072064,0.011780405
BHL,schoolpride2,2129.007759,214.1845835,0.295662121,0.029182701
Clarke,schoolpride2,3967.590024,395.9626329,0.28861324,0.028488713
Coile,schoolpride2,1624.918007,158.4166562,0.302760289,0.028755194
Hilsman,schoolpride2,4400.666971,346.1418111,0.35078048,0.027069265
BHL,schoolpride3,2474.742469,221.4216436,0.343675407,0.029980228
Clarke,schoolpride3,3843.109291,382.7714079,0.279558175,0.027593454
Coile,schoolpride3,1644.107487,149.689588,0.306335739,0.027430645
Hilsman,schoolpride3,3749.600814,321.9956916,0.298883506,0.025378605
BHL,schoolpride4,1273.794612,177.7685606,0.176895934,0.024301258
Clarke,schoolpride4,3770.914724,391.1809822,0.274306546,0.028153145
Coile,schoolpride4,991.4404284,122.2877037,0.184728577,0.022599857
Hilsman,schoolpride4,1939.483584,256.7231965,0.154597698,0.020336737
BHL,schoolpride9,784.836893,143.7286348,0.108992811,0.019906244
Clarke,schoolpride9,1381.180929,244.2636554,0.10047084,0.017716173
Coile,schoolpride9,723.206259,119.6555726,0.134750267,0.022111823
Hilsman,schoolpride9,1664.193268,241.8673994,0.132654099,0.019180224
BHL,schoolconnect0,534.986277,121.9233783,0.07460673,0.016947275
Clarke,schoolconnect0,1109.976105,245.7388755,0.080407807,0.017757479
Coile,schoolconnect0,429.8522826,96.90815406,0.080006626,0.017957998
Hilsman,schoolconnect0,1296.481539,219.4884588,0.102009649,0.017216112
BHL,schoolconnect1,934.122266,154.356624,0.130268403,0.021377347
Clarke,schoolconnect1,1824.285035,295.3411047,0.132153078,0.021305316
Coile,schoolconnect1,624.7536656,111.5126691,0.116282814,0.020604575
Hilsman,schoolconnect1,1710.347508,244.1167266,0.134573415,0.019127983
BHL,schoolconnect2,2538.636246,225.9649035,0.354026557,0.030685397
Clarke,schoolconnect2,4436.145598,401.8369608,0.321358935,0.028815492
Coile,schoolconnect2,1563.520555,155.532417,0.291011609,0.028335953
Hilsman,schoolconnect2,4539.972586,346.9600292,0.357213731,0.026914851
BHL,schoolconnect3,1577.247319,189.6374525,0.21995567,0.026001932
Clarke,schoolconnect3,2694.834634,336.4455339,0.195216584,0.024240545
Coile,schoolconnect3,1230.498786,134.4780902,0.229027645,0.024749436
Hilsman,schoolconnect3,1954.885258,250.3822127,0.153814113,0.019610745
BHL,schoolconnect4,905.03792,154.3044181,0.126212434,0.021362958
Clarke,schoolconnect4,2500.63861,342.7335183,0.181148825,0.024655345
Coile,schoolconnect4,844.3251446,111.8576471,0.157150744,0.020693753
Hilsman,schoolconnect4,1673.672187,236.6686612,0.131687731,0.018532936
BHL,schoolconnect9,680.720862,134.921497,0.094930206,0.018741681
Clarke,schoolconnect9,1238.452526,230.2676337,0.089714771,0.016641835
Coile,schoolconnect9,679.7581062,117.9907745,0.126520562,0.021801978
Hilsman,schoolconnect9,1534.042017,234.6511152,0.120701362,0.018394268
BHL,schoolinvolve0,470.249139,111.6495132,0.065944079,0.015597816
Clarke,schoolinvolve0,858.1250482,193.8760362,0.062383086,0.014079055
Coile,schoolinvolve0,357.4212784,82.0090595,0.067935311,0.015522506
Hilsman,schoolinvolve0,725.0207804,166.8589797,0.057884501,0.01330634
BHL,schoolinvolve1,1106.739187,170.451502,0.155200489,0.023704938
Clarke,schoolinvolve1,1970.988701,309.4952856,0.143284896,0.022400871
Coile,schoolinvolve1,779.9788312,124.414531,0.148251118,0.02335372
Hilsman,schoolinvolve1,1788.566749,253.0017886,0.142796313,0.020087579
BHL,schoolinvolve2,2478.547838,222.7860586,0.347572256,0.030424847
Clarke,schoolinvolve2,5483.565873,433.0655472,0.398638594,0.030867349
Coile,schoolinvolve2,1596.443429,157.0005354,0.303437111,0.029066338
Hilsman,schoolinvolve2,4899.523667,353.6750311,0.391170145,0.027616582
BHL,schoolinvolve3,1515.442929,187.1262773,0.21251392,0.025780134
Clarke,schoolinvolve3,2919.714122,348.5260689,0.212254354,0.0251711
Coile,schoolinvolve3,1170.274992,130.4543198,0.22243498,0.024480155
Hilsman,schoolinvolve3,2532.395605,278.8858174,0.202182421,0.022093157
BHL,schoolinvolve4,627.869866,128.4854783,0.088047583,0.017906897
Clarke,schoolinvolve4,1242.097544,237.667594,0.090296721,0.017233191
Coile,schoolinvolve4,769.490916,108.4900701,0.146257673,0.020481644
Hilsman,schoolinvolve4,1043.133742,184.0927247,0.083282132,0.014637947
BHL,schoolinvolve9,932.180053,154.0562974,0.130721674,0.021503756
Clarke,schoolinvolve9,1281.24122,232.2694138,0.093142348,0.016843499
Coile,schoolinvolve9,587.5908818,110.5426897,0.111683807,0.02085448
Hilsman,schoolinvolve9,1536.6601,232.8161249,0.122684488,0.01850016
BHL,schools_dogood0,294.940475,87.44973312,0.041232473,0.012210787
Clarke,schools_dogood0,373.8398728,137.9712102,0.027309807,0.010071942
Coile,schools_dogood0,143.5946018,47.18803529,0.02695072,0.008850633
Hilsman,schools_dogood0,149.5431703,62.3766616,0.011817131,0.004927966
BHL,schools_dogood1,533.529451,121.0052683,0.074587045,0.016893206
Clarke,schools_dogood1,726.54663,199.2158662,0.053075795,0.014530666
Coile,schools_dogood1,159.9257338,57.61422024,0.030015848,0.010795296
Hilsman,schools_dogood1,705.6394921,160.9677451,0.055760715,0.012680745
BHL,schools_dogood2,1687.890858,198.2894915,0.235965964,0.027253151
Clarke,schools_dogood2,3156.107796,357.5894624,0.230560466,0.025925233
Coile,schools_dogood2,1584.181552,158.6760573,0.297328964,0.029065898
Hilsman,schools_dogood2,3624.035221,326.2558733,0.28637682,0.025508896
BHL,schools_dogood3,2157.00483,213.6150961,0.30154777,0.02922007
Clarke,schools_dogood3,4316.246442,404.8090076,0.315311091,0.029192817
Coile,schools_dogood3,1482.919888,147.717596,0.27832355,0.027241554
Hilsman,schools_dogood3,3874.112872,324.8560176,0.306138339,0.025365707
BHL,schools_dogood4,1190.04579,174.6649472,0.166367571,0.024067594
Clarke,schools_dogood4,3196.545362,373.7102825,0.233514517,0.02702592
Coile,schools_dogood4,1072.219881,130.1721943,0.20124084,0.024161433
Hilsman,schools_dogood4,1814.387784,249.1725792,0.143375705,0.019591319
BHL,schools_dogood9,1289.70012,176.7328319,0.180299177,0.024521592
Clarke,schools_dogood9,1919.564589,285.4062274,0.140228324,0.020759023
Coile,schools_dogood9,885.2015024,127.1973294,0.166140077,0.023649042
Hilsman,schools_dogood9,2487.059966,286.2550717,0.196531292,0.02247135
BHL,safe_elem0,135.80935,62.39754584,0.018808645,0.008640406
Clarke,safe_elem0,155.8805116,100.2586497,0.011188867,0.007194518
Coile,safe_elem0,90.5423162,39.6267376,0.016584626,0.00725677
Hilsman,safe_elem0,54.2574402,32.14202389,0.004247965,0.002516934
BHL,safe_elem1,229.756256,78.66679248,0.031819634,0.010894318
Clarke,safe_elem1,178.2214314,73.20396078,0.012792464,0.005253542
Coile,safe_elem1,221.2539224,71.51070238,0.040527057,0.013069422
Hilsman,safe_elem1,555.1925534,148.1122588,0.043467555,0.011577575
BHL,safe_elem2,1254.892025,177.0764371,0.173793766,0.024250824
Clarke,safe_elem2,2627.374055,353.5360816,0.188588923,0.025242684
Coile,safe_elem2,1038.877917,138.8010663,0.190291155,0.02506494
Hilsman,safe_elem2,2485.502984,286.5805813,0.19459688,0.022291983
BHL,safe_elem3,2560.344698,224.7739543,0.354589828,0.030294751
Clarke,safe_elem3,4263.273837,395.6454406,0.306011328,0.028178034
Coile,safe_elem3,2000.384277,156.8710941,0.36641017,0.028184063
Hilsman,safe_elem3,4551.733035,344.1043289,0.356367727,0.026588869
BHL,safe_elem4,1433.76649,186.6692593,0.198566628,0.025447931
Clarke,safe_elem4,3946.212396,395.1231318,0.283253138,0.028105338
Coile,safe_elem4,906.9953506,117.3030372,0.16613424,0.021370529
Hilsman,safe_elem4,1985.498274,256.706567,0.155450133,0.020007778
BHL,safe_elem9,1606.012524,190.5109302,0.222421499,0.026158048
Clarke,safe_elem9,2760.789479,325.9086191,0.19816528,0.023289316
Coile,safe_elem9,1201.35875,143.7097199,0.220052752,0.025904468
Hilsman,safe_elem9,3140.389362,310.4978562,0.24586974,0.024101741
BHL,safe_middle0,170.629022,70.88748819,0.023634666,0.00981704
Clarke,safe_middle0,259.5519436,116.3208593,0.018646278,0.008352676
Coile,safe_middle0,156.2025012,49.68068417,0.028709899,0.009122977
Hilsman,safe_middle0,166.4106442,74.52305352,0.013141041,0.005883942
BHL,safe_middle1,645.586762,131.4236112,0.089423403,0.018113657
Clarke,safe_middle1,1210.360149,247.4502159,0.086952584,0.017743922
Coile,safe_middle1,396.0531858,88.54184414,0.07279427,0.016211626
Hilsman,safe_middle1,1006.609184,192.1019878,0.079489462,0.01514026
BHL,safe_middle2,1592.789173,193.6699757,0.220625075,0.026433227
Clarke,safe_middle2,3605.573152,392.1351048,0.2590253,0.027945586
Coile,safe_middle2,1305.877087,148.1422534,0.240019201,0.026835715
Hilsman,safe_middle2,3601.357349,325.3408635,0.284390369,0.025390931
BHL,safe_middle3,2151.508393,213.9051641,0.298016027,0.029025944
Clarke,safe_middle3,3872.65645,373.5010129,0.278212633,0.026654249
Coile,safe_middle3,1693.503852,152.4248858,0.311264701,0.027584661
Hilsman,safe_middle3,3755.560518,323.4549286,0.296567416,0.025205882
