middleschool,variable.x,pct,pctse
Coile,accpd_goodjob2,0.229243937,0.026712927
Hilsman,accpd_goodjob2,0.23727748,0.023826308
BHL,accpd_goodjob3,0.477740984,0.031944369
Clarke,accpd_goodjob3,0.47472548,0.031517257
Coile,accpd_goodjob3,0.468918066,0.031356568
Hilsman,accpd_goodjob3,0.461068393,0.027727938
BHL,accpd_goodjob4,0.281282687,0.029104039
Clarke,accpd_goodjob4,0.2687255,0.028298022
Coile,accpd_goodjob4,0.254089677,0.026454318
Hilsman,accpd_goodjob4,0.24928232,0.0244145
BHL,call_year0,0.811423799,0.024606846
Clarke,call_year0,0.866852592,0.019571558
Coile,call_year0,0.750177101,0.026068611
Hilsman,call_year0,0.818348037,0.021598455
BHL,call_year1,0.188576201,0.024606846
Clarke,call_year1,0.133147408,0.019571558
Coile,call_year1,0.249822899,0.026068611
Hilsman,call_year1,0.181651963,0.021598455
BHL,call_operator0,0.015585902,0.012448421
Clarke,call_operator0,0.131129666,0.054186074
Coile,call_operator0,0.052330937,0.022320551
Hilsman,call_operator0,0.061138651,0.02501243
BHL,call_operator1,0.984414098,0.012448421
Clarke,call_operator1,0.868870334,0.054186074
Coile,call_operator1,0.947669063,0.022320551
Hilsman,call_operator1,0.938861349,0.02501243
BHL,call_dispatch0,0.349979682,0.070266605
Clarke,call_dispatch0,0.31150883,0.069630288
Coile,call_dispatch0,0.272067696,0.053884398
Hilsman,call_dispatch0,0.379026981,0.062363295
BHL,call_dispatch1,0.650020318,0.070266605
Clarke,call_dispatch1,0.68849117,0.069630288
Coile,call_dispatch1,0.727932304,0.053884398
Hilsman,call_dispatch1,0.620973019,0.062363295
BHL,call_satisfy1,0,0
Clarke,call_satisfy1,0.047608691,0.033092152
Coile,call_satisfy1,0,0
Hilsman,call_satisfy1,0,0
BHL,call_satisfy2,0,0
Clarke,call_satisfy2,0.110613768,0.061469002
Coile,call_satisfy2,0,0
Hilsman,call_satisfy2,0.048529687,0.028535911
BHL,call_satisfy3,0.037490788,0.025299898
Clarke,call_satisfy3,0.10688638,0.048768602
Coile,call_satisfy3,0.124230144,0.038353113
Hilsman,call_satisfy3,0.055498831,0.026850079
BHL,call_satisfy4,0.404973642,0.073753879
Clarke,call_satisfy4,0.204742926,0.0521355
Coile,call_satisfy4,0.412946178,0.05895413
Hilsman,call_satisfy4,0.376389918,0.062140751
BHL,call_satisfy5,0.55753557,0.074339991
Clarke,call_satisfy5,0.530148234,0.07448969
Coile,call_satisfy5,0.462823678,0.058448453
Hilsman,call_satisfy5,0.519581564,0.064635048
BHL,call_speed1,0,0
Clarke,call_speed1,0.026248091,0.025899274
Coile,call_speed1,0,0
Hilsman,call_speed1,0,0
BHL,call_speed2,0.024351664,0.023204494
Clarke,call_speed2,0.052473612,0.044741214
Coile,call_speed2,0,0
Hilsman,call_speed2,0.049985389,0.028325262
BHL,call_speed3,0.016318113,0.013710556
Clarke,call_speed3,0.042340932,0.015502922
Coile,call_speed3,0.082741702,0.028369317
Hilsman,call_speed3,0.017814316,0.006473355
BHL,call_speed4,0.336026934,0.073510552
Clarke,call_speed4,0.311834872,0.071287363
Coile,call_speed4,0.428019547,0.059010174
Hilsman,call_speed4,0.314854815,0.059595672
BHL,call_speed5,0.623303289,0.074962954
Clarke,call_speed5,0.567102493,0.074361347
Coile,call_speed5,0.489238751,0.058756525
Hilsman,call_speed5,0.61734548,0.062248056
BHL,call_profess1,0,0
Clarke,call_profess1,0.045232552,0.043686311
Coile,call_profess1,0,0
Hilsman,call_profess1,0,0
BHL,call_profess2,0.045797815,0.031684158
Clarke,call_profess2,0.039114997,0.027334663
Coile,call_profess2,0,0
Hilsman,call_profess2,0.038414976,0.02666674
BHL,call_profess3,0.029058056,0.026215651
Clarke,call_profess3,0.104947256,0.047935389
Coile,call_profess3,0.083210757,0.028601433
Hilsman,call_profess3,0.058057564,0.025251564
BHL,call_profess4,0.341287889,0.072579674
Clarke,call_profess4,0.255320758,0.063551881
Coile,call_profess4,0.44102072,0.060182781
Hilsman,call_profess4,0.321087198,0.060396686
BHL,call_profess5,0.583856239,0.075508233
Clarke,call_profess5,0.555384437,0.07352431
Coile,call_profess5,0.475768523,0.059698995
Hilsman,call_profess5,0.582440262,0.063852905
BHL,call_knowledge1,0,0
Clarke,call_knowledge1,0.045232552,0.043686311
Coile,call_knowledge1,0,0
Hilsman,call_knowledge1,0,0
BHL,call_knowledge2,0,0
Clarke,call_knowledge2,0,0
Coile,call_knowledge2,0,0
Hilsman,call_knowledge2,0.019044251,0.018877257
BHL,call_knowledge3,0.050738491,0.033479314
Clarke,call_knowledge3,0.144062253,0.053571375
Coile,call_knowledge3,0.123801226,0.035809055
Hilsman,call_knowledge3,0.076805337,0.033615099
BHL,call_knowledge4,0.381859182,0.073606771
Clarke,call_knowledge4,0.228096631,0.061935715
Coile,call_knowledge4,0.393968665,0.059397845
Hilsman,call_knowledge4,0.375333145,0.06308245
BHL,call_knowledge5,0.567402327,0.074912478
Clarke,call_knowledge5,0.582608564,0.073600137
Coile,call_knowledge5,0.482230109,0.059276034
Hilsman,call_knowledge5,0.528817266,0.065358349
BHL,call_service1,0,0
Clarke,call_service1,0,0
Coile,call_service1,0,0
Hilsman,call_service1,0.019092379,0.018924872
BHL,call_service2,0.02232928,0.02209018
Clarke,call_service2,0.039293432,0.027459903
Coile,call_service2,0,0
Hilsman,call_service2,0.030486497,0.02256606
BHL,call_service3,0.073184394,0.039630106
Clarke,call_service3,0.132640222,0.059267163
Coile,call_service3,0.122631369,0.038861429
Hilsman,call_service3,0.067765509,0.02995547
BHL,call_service4,0.311221273,0.069975058
Clarke,call_service4,0.270148345,0.065041224
Coile,call_service4,0.403398214,0.059895016
Hilsman,call_service4,0.338463865,0.061671864
BHL,call_service5,0.593265053,0.074297748
Clarke,call_service5,0.557918,0.073862101
Coile,call_service5,0.473970417,0.059502428
Hilsman,call_service5,0.544191751,0.06519896
