middleschool,variable.x,est,se
Coile,learn_expect1,92.0701506,38.99017832761322
Hilsman,learn_expect1,43.929577,43.92957699999998
BHLyons,learn_expect2,167.171663,69.33919720173634
Clarke,learn_expect2,319.3863536,138.67968407855886
Coile,learn_expect2,16.679851999999997,10.912239204535776
Hilsman,learn_expect2,13.5943003,7.941191958980083
BHLyons,learn_expect3,877.319454,148.50370661127644
Clarke,learn_expect3,1649.5328388,256.77691852246835
Coile,learn_expect3,617.5023062,100.12904976355085
Hilsman,learn_expect3,1158.4497517,198.27067600154098
BHLyons,learn_expect4,619.5758519999999,127.5586498520911
Clarke,learn_expect4,1729.06899,292.43708907877914
Coile,learn_expect4,922.0871354,112.8701575020153
Hilsman,learn_expect4,1188.5753081,198.25965935341355
BHLyons,learn_confident0,2.2856,1.5992396172348067
Clarke,learn_confident0,81.70010760000001,52.590700283647855
Coile,learn_confident0,9.7833004,9.783300399999991
Hilsman,learn_confident0,13.5943003,7.941191958980082
BHLyons,learn_confident1,95.246719,49.20326449324655
Clarke,learn_confident1,43.2071436,35.62328865386715
Coile,learn_confident1,84.43836139999999,35.23366423393736
Hilsman,learn_confident1,94.2482171,54.289992528157335
BHLyons,learn_confident2,120.76961,60.05840343656621
Clarke,learn_confident2,253.8559492,110.97453804846245
Coile,learn_confident2,40.6344426,22.594714826883173
Hilsman,learn_confident2,132.6695375,66.34232286167884
BHLyons,learn_confident3,805.080484,142.85742110301607
Clarke,learn_confident3,1223.5941482,223.45688130384724
Coile,learn_confident3,706.2126796,107.66147819453546
Hilsman,learn_confident3,879.2849094000001,171.75842983238095
BHLyons,learn_confident4,771.893747,143.36544680721556
Clarke,learn_confident4,2323.9974458,329.7189413080749
Coile,learn_confident4,820.2711666,109.03950175760653
Hilsman,learn_confident4,1244.7611959,207.644417724789
BHLyons,educ_success0,19.767953,17.55534772569148
Clarke,educ_success0,73.05010800000001,51.87445675131913
Coile,educ_success0,19.897058,19.897057999999962
Hilsman,educ_success0,52.4795402,31.863721737599064
BHLyons,educ_success1,152.160882,68.81016895138224
Clarke,educ_success1,123.59805300000001,72.11183002532402
Coile,educ_success1,77.0296268,43.9708538697197
Hilsman,educ_success1,174.909897,81.20486818395638
BHLyons,educ_success2,168.314463,69.34782929384271
Clarke,educ_success2,403.8949084,135.55931255928158
Coile,educ_success2,99.2080196,36.67879512591763
Hilsman,educ_success2,213.8073387,84.47195731237348
BHLyons,educ_success3,622.7000889999999,124.82189980231027
Clarke,educ_success3,1863.0056016,289.4151607521697
Coile,educ_success3,589.042775,96.85463455086345
Hilsman,educ_success3,853.3283433,173.80598196897324
BHLyons,educ_success4,814.85042,147.60476325246282
Clarke,educ_success4,1462.8061234,269.6707518831308
Coile,educ_success4,869.2659196,110.53839592875228
Hilsman,educ_success4,1113.962618,194.14091279930048
BHLyons,educ_achieve1,535.14329,122.0628656785501
Clarke,educ_achieve1,363.7215342,93.2348931837559
Coile,educ_achieve1,495.6868068,83.63256610315354
Hilsman,educ_achieve1,729.3926259,159.15948726925416
BHLyons,educ_achieve2,34.964706,24.57617473459214
Clarke,educ_achieve2,39.950001,39.95000100000002
Coile,educ_achieve2,3.4482757999999993,3.4482758000000016
Hilsman,educ_achieve2,0,0
BHLyons,educ_achieve3,267.955757,85.75685390669274
Clarke,educ_achieve3,103.71428639999999,51.360002515161334
Coile,educ_achieve3,251.5724446,71.93813311132182
Hilsman,educ_achieve3,618.7576574,156.3131501030001
BHLyons,educ_achieve4,2499.827626,224.32810768638944
Clarke,educ_achieve4,4556.8397844,412.10691906280806
Coile,educ_achieve4,1437.6867844,143.53317101795795
Hilsman,educ_achieve4,3512.0543306,318.6312791939336
BHLyons,educ_achieve5,1488.64223,187.238809484616
Clarke,educ_achieve5,4327.5417484,412.414344901689
Coile,educ_achieve5,1334.870019,146.0168445900903
Hilsman,educ_achieve5,2953.3047415,303.6280543541981
BHLyons,read0,930.223343,150.26302393083483
Clarke,read0,1237.2865066,233.80462721066985
Coile,read0,1192.9012984,142.69322077134683
Hilsman,read0,1488.9360994,223.28839131713895
BHLyons,read1,6299.4638079999995,193.12366157362518
Clarke,read1,12682.5794396,286.30343877097937
Coile,read1,4158.4964686,161.46119924104917
Hilsman,read1,11118.3769931,267.4966584540772
BHLyons,hobby0,2365.0217979999998,216.2157920901748
Clarke,hobby0,3643.801186,368.4656914005357
Coile,hobby0,1600.4106976,142.05463535182508
Hilsman,hobby0,3673.8354927,319.5798666757192
BHLyons,hobby1,4864.665352999999,229.47125204806497
Clarke,hobby1,10276.0647602,390.779081033361
Coile,hobby1,3750.9870694,161.0049533118256
Hilsman,hobby1,8933.4775998,339.07011976033357
BHLyons,newskill0,3774.30255,241.63177332725266
Clarke,newskill0,6658.0977418,439.53813235280074
Coile,newskill0,2610.0459852,168.9531109061701
Hilsman,newskill0,6034.652357800001,362.8983091980507
BHLyons,newskill1,3455.3846009999997,240.42198530135386
Clarke,newskill1,7261.7682044,441.297077520829
Coile,newskill1,2741.3517818,172.26551875035727
Hilsman,newskill1,6572.6607347,362.1199104816345
BHLyons,ollicourse0,6828.212645,171.26359501066315
Clarke,ollicourse0,13201.1655856,256.2132487502558
Coile,ollicourse0,5238.8213016,112.11017401458743
Hilsman,ollicourse0,11867.236176100001,234.7548607662848
BHLyons,ollicourse1,401.47450599999996,109.00615715442939
Clarke,ollicourse1,718.7003606000001,191.5970100566535
Coile,ollicourse1,112.5764654,43.46706760839772
Hilsman,ollicourse1,740.0769164,167.98818183145227
BHLyons,churchclass0,5234.301998,228.84376502556736
Clarke,churchclass0,10684.019592,390.0884224437812
Coile,churchclass0,3944.7175978,160.99044504107067
Hilsman,churchclass0,9247.82275,332.097166299795
BHLyons,churchclass1,1995.385153,209.39280648592793
Clarke,churchclass1,3235.8463542,367.342619600333
Coile,churchclass1,1406.6801692,141.31280542625387
Hilsman,churchclass1,3359.4903425,311.50326614866333
BHLyons,lecture_uga0,5657.197496,221.56174948719018
Clarke,lecture_uga0,9195.355378600001,427.44402254679096
Coile,lecture_uga0,4434.0367276,155.7110676071135
Hilsman,lecture_uga0,9322.828786,338.8697522238654
BHLyons,lecture_uga1,1572.4896549999999,194.4693101746332
Clarke,lecture_uga1,4724.5105676,416.144164006494
Coile,lecture_uga1,917.3610394000001,135.23822654203624
Hilsman,lecture_uga1,3284.4843065,316.08463489689285
BHLyons,other0,6480.617411,192.38993109711677
Clarke,other0,12303.593410000001,318.6287207518826
Coile,other0,5056.3287986000005,124.60245431958165
Hilsman,other0,11582.6663265,246.10624163943913
BHLyons,other1,749.06974,142.73750403877554
Clarke,other1,1616.2725362,276.9814841903263
Coile,other1,295.0689684,75.62778961402284
Hilsman,other1,1024.646766,188.28017221172556
BHLyons,childcare0,1593.069894,190.3126085799754
Clarke,childcare0,2964.3596388,340.41726757732886
Coile,childcare0,1247.6776998,126.95377436939202
Hilsman,childcare0,2200.6094702,259.8234307843564
BHLyons,childcare1,1127.652825,166.17055636794944
Clarke,childcare1,2560.7081072,339.5920349219666
Coile,childcare1,994.9661746,130.60329438978746
Hilsman,childcare1,1349.9171572,218.51819843050842
BHLyons,center0,850.618491,143.94764156149188
Clarke,center0,2602.5532024,312.76241075059136
Coile,center0,841.2911974,115.7089256607569
Hilsman,center0,1075.1026155,175.04204815156956
BHLyons,center1,432.998833,109.23295087712671
Clarke,center1,757.1288404000001,178.4453748870145
Coile,center1,301.0853976,79.30801933420106
Hilsman,center1,518.8830474,140.84016646470388
BHLyons,familyfriend0,979.319518,154.4780040339837
Clarke,familyfriend0,2620.1793002,307.69357667769384
Coile,familyfriend0,792.290288,118.36302689600917
Hilsman,familyfriend0,1177.8154993,186.21005592620747
BHLyons,familyfriend1,304.297806,90.05895295967996
Clarke,familyfriend1,739.5027426,195.10137706417794
Coile,familyfriend1,350.08630700000003,75.17563503391821
Hilsman,familyfriend1,416.1701636,124.5804173568354
BHLyons,grandparent0,811.210639,141.0794892079168
Clarke,grandparent0,2183.8969488000002,274.4828942733724
Coile,grandparent0,778.912294,113.49199390584239
Hilsman,grandparent0,982.9155024,170.27689664517837
BHLyons,grandparent1,472.406685,112.38114387012446
Clarke,grandparent1,1175.785094,245.3312913097554
Coile,grandparent1,363.46430100000003,83.99994307406381
Hilsman,grandparent1,611.0701605,146.72304853929836
BHLyons,relativeother0,1179.013274,167.58644189689826
Clarke,relativeother0,3094.6521758,334.2218388626406
Coile,relativeother0,968.9725106000001,127.54353542486666
Hilsman,relativeother0,1405.8455274,205.90034784925618
BHLyons,relativeother1,104.60405,54.66620371875823
Clarke,relativeother1,265.029867,101.00741678222633
Coile,relativeother1,173.40408440000002,52.83330290843016
Hilsman,relativeother1,188.14013549999999,82.98487598542303
BHLyons,afterschool0,733.120268,133.27969526317784
Clarke,afterschool0,2116.4703222,272.40995529688524
Coile,afterschool0,881.768194,120.27713261495911
Hilsman,afterschool0,1163.9501968,181.99961193936468
BHLyons,afterschool1,550.4970559999999,123.08057203949143
Clarke,afterschool1,1243.2117206,248.05755933908904
Coile,afterschool1,260.608401,69.72506984545349
Hilsman,afterschool1,430.0354661,130.88644237892683
BHLyons,other_childcare0,1158.4651179999998,166.21724226411067
Clarke,other_childcare0,3017.2996956,327.0373897819833
Coile,other_childcare0,1102.9129362,132.97320511617173
Hilsman,other_childcare0,1535.8892187,215.01284779602696
BHLyons,other_childcare1,125.152206,56.82585927850083
Clarke,other_childcare1,342.3823472,143.45682982795788
Coile,other_childcare1,39.463658800000005,24.16763006879896
Hilsman,other_childcare1,58.0964442,47.346522326655
BHLyons,childcare_afford0,112.741051,57.63619991008376
Clarke,childcare_afford0,57.2500002,41.75058335355779
Coile,childcare_afford0,158.4244928,56.558696964596855
Hilsman,childcare_afford0,101.2856342,64.08587449106501
BHLyons,childcare_afford1,252.29782799999998,78.66378244370597
Clarke,childcare_afford1,170.0623392,77.69022676685937
Coile,childcare_afford1,172.0335566,65.46045478076981
Hilsman,childcare_afford1,80.3974142,52.33570902710063
BHLyons,childcare_afford2,97.230272,54.71548535691242
Clarke,childcare_afford2,634.3314192,188.85483570467332
Coile,childcare_afford2,109.3592594,40.26342267548688
Hilsman,childcare_afford2,128.7307374,66.2350549329768
BHLyons,childcare_afford3,438.898805,110.48361890288918
Clarke,childcare_afford3,639.626623,161.4837675636162
Coile,childcare_afford3,272.7489736,67.17152961784781
Hilsman,childcare_afford3,572.4681246,147.4936825483053
BHLyons,childcare_afford4,212.430916,77.27553776713626
Clarke,childcare_afford4,1061.1165192,244.0448213699629
Coile,childcare_afford4,323.4801286,78.91941741042474
Hilsman,childcare_afford4,513.1518477,136.03893360648922
BHLyons,childcare_flexible0,65.184219,38.95134568333133
Clarke,childcare_flexible0,8.6499996,8.649999599999997
Coile,childcare_flexible0,57.440275400000004,30.08125177255027
Hilsman,childcare_flexible0,5.7167001,5.716700099999993
BHLyons,childcare_flexible1,294.795441,90.73734324430207
Clarke,childcare_flexible1,261.6152002,118.02691543936074
Coile,childcare_flexible1,76.9802828,35.75749805578487
Hilsman,childcare_flexible1,124.9993542,60.86409505965795
BHLyons,childcare_flexible2,80.206979,45.95736664824142
Clarke,childcare_flexible2,531.1256992,154.2884474533805
Coile,childcare_flexible2,105.6298704,45.497522415589955
Hilsman,childcare_flexible2,127.99035040000001,65.35653465277302
BHLyons,childcare_flexible3,477.32086999999996,113.76170080455957
Clarke,childcare_flexible3,776.9407916,189.6958544642422
Coile,childcare_flexible3,421.10905280000003,88.29884142981862
Hilsman,childcare_flexible3,555.4189086,146.53667956500195
BHLyons,childcare_flexible4,194.94856299999998,75.3686274737674
Clarke,childcare_flexible4,972.0756102,236.16150825491786
Coile,childcare_flexible4,392.5064956,88.51567922029537
Hilsman,childcare_flexible4,534.0400677,140.9342633269859
BHLyons,childcare_safe0,17.482353,17.482352999999947
Clarke,childcare_safe0,0,0
Coile,childcare_safe0,0,0
Hilsman,childcare_safe0,0,0
BHLyons,childcare_safe1,34.964706,24.57617473459214
Clarke,childcare_safe1,0,0
Coile,childcare_safe1,0,0
Hilsman,childcare_safe1,0,0
BHLyons,childcare_safe2,62.567613,42.655954327157005
Clarke,childcare_safe2,32.6091996,18.864371393184573
Coile,childcare_safe2,54.196476,28.730105943778298
Hilsman,childcare_safe2,13.5943003,7.941191958980082
BHLyons,childcare_safe3,507.54038299999996,117.41932416162652
Clarke,childcare_safe3,523.8609212,158.29394585320048
Coile,childcare_safe3,349.7292564,75.120950612921
Hilsman,childcare_safe3,515.1449277,136.4280262263802
BHLyons,childcare_safe4,489.90101699999997,116.1784653826705
Clarke,childcare_safe4,1985.2871804000001,308.68480920871104
Coile,childcare_safe4,639.9569442000001,111.55084150515682
Hilsman,childcare_safe4,857.6390299,178.01975802123897
BHLyons,childcare_quality0,17.482353,17.482352999999947
Clarke,childcare_quality0,0,0
Coile,childcare_quality0,0,0
Hilsman,childcare_quality0,0,0
BHLyons,childcare_quality1,34.964706,24.57617473459214
Clarke,childcare_quality1,0,0
Coile,childcare_quality1,0,0
Hilsman,childcare_quality1,0,0
BHLyons,childcare_quality2,49.830453,34.81298809381267
Clarke,childcare_quality2,90.3501072,53.27351962942615
Coile,childcare_quality2,107.2221682,41.05211762472392
Hilsman,childcare_quality2,84.8011604,49.57090645303481
BHLyons,childcare_quality3,585.304749,125.23058005571954
Clarke,childcare_quality3,848.1980786,216.99974401201666
Coile,childcare_quality3,344.3605392,74.74125477913695
Hilsman,childcare_quality3,510.1686146,136.55416914244844
BHLyons,childcare_quality4,424.873811,110.15435122779546
Clarke,childcare_quality4,1603.2091154,272.8928383387135
Coile,childcare_quality4,592.2999692000001,108.43581789161436
Hilsman,childcare_quality4,791.4084829,171.85226465225364
BHLyons,homeownstat1,5956.376353,204.98661157979953
Clarke,homeownstat1,10226.734191000001,377.23125929476004
Coile,homeownstat1,2821.8551702,170.02375674601336
Hilsman,homeownstat1,8360.6347535,342.23819695457445
BHLyons,homeownstat2,1596.975252,184.33597822793197
Clarke,homeownstat2,3450.9123374,344.0756754608952
Coile,homeownstat2,2598.0731266000003,169.01957024061244
Hilsman,homeownstat2,4250.5894111,331.245970197819
BHLyons,homeownstat3,20.910753,17.589411387440094
Clarke,homeownstat3,168.72061440000002,73.89925259846225
Coile,homeownstat3,106.891711,38.577483577258015
Hilsman,homeownstat3,208.1803477,86.83946221484113
BHLyons,stove0,129.051645,57.26913775906313
Clarke,stove0,61.888798799999996,25.088882171334763
Coile,stove0,110.17299259999999,38.89323377934489
Hilsman,stove0,206.67788860000002,89.36747511641826
BHLyons,stove1,7462.5190729999995,124.97422427259119
Clarke,stove1,13892.6067492,177.22347959157304
Coile,stove1,5415.057031,95.55900543283198
Hilsman,stove1,12571.6163878,179.93931483673842
BHLyons,fridge0,110.269479,54.91660455172819
Clarke,fridge0,141.716343,58.48067804617581
Coile,fridge0,173.889674,47.555634940400026
Hilsman,fridge0,301.2232317,103.5252377431305
BHLyons,fridge1,7481.301238999999,124.73167548439488
Clarke,fridge1,13812.779205,184.2858897067591
Coile,fridge1,5351.3403496,98.45129497044866
Hilsman,fridge1,12477.0710447,185.8400473188987
BHLyons,dishwash0,1210.172396,172.90300998609993
Clarke,dishwash0,2114.1044638,224.45670509944742
Coile,dishwash0,1357.9883918,129.72160193924523
Hilsman,dishwash0,1953.3164548,230.22813054844838
BHLyons,dishwash1,6381.398322,196.91411937192754
Clarke,dishwash1,11840.3910842,275.9141064350624
Coile,dishwash1,4167.2416318000005,147.3278839429061
Hilsman,dishwash1,10824.9778216,260.3557096097765
BHLyons,washer0,225.775204,73.58183611248992
Clarke,washer0,728.4727878,95.43181039668035
Coile,washer0,485.8076502,77.02725336556789
Hilsman,washer0,471.6859924,94.91605302619557
BHLyons,washer1,7365.7955139999995,133.33193387305832
Clarke,washer1,13226.022760200001,197.72408333097536
Coile,washer1,5039.4223734,112.49472917106927
Hilsman,washer1,12306.608284,181.0421430724202
BHLyons,dryer0,333.759083,90.91442619934686
Clarke,dryer0,953.2442142,111.25776195863861
Coile,dryer0,705.3888496,87.75806768626853
Hilsman,dryer0,886.1863258,147.6055603718993
BHLyons,dryer1,7257.811635,142.0030890742498
Clarke,dryer1,13001.2513338,204.63821233299674
Coile,dryer1,4819.841174,118.16933003752338
Hilsman,dryer1,11892.1079506,209.72135312744462
BHLyons,homeprob_wire0,6793.266896,168.15312464848682
Clarke,homeprob_wire0,13436.263856200001,239.36035107859266
Coile,homeprob_wire0,5028.4765402,123.74949076945322
Hilsman,homeprob_wire0,11710.5692301,244.43787592203913
BHLyons,homeprob_wire1,95.258698,54.92084188774363
Clarke,homeprob_wire1,164.08181580000002,81.10052461028977
Coile,homeprob_wire1,110.492561,39.77052022833746
Hilsman,homeprob_wire1,352.9373493,119.80491084314612
BHLyons,homeprob_cracks0,6279.2203309999995,195.89723940099765
Clarke,homeprob_cracks0,11714.313188600001,353.1670486697328
Coile,homeprob_cracks0,4282.4991026,158.3143937836432
Hilsman,homeprob_cracks0,10555.8403517,290.2978265686516
BHLyons,homeprob_cracks1,609.305263,130.35110356232252
Clarke,homeprob_cracks1,1886.0324834,295.67901719604725
Coile,homeprob_cracks1,856.4699986,125.12599267782807
Hilsman,homeprob_cracks1,1507.6662277,224.25007387878745
BHLyons,homeprob_roof0,6549.63068,182.04531466362042
Clarke,homeprob_roof0,13119.995674200001,265.47502384805756
Coile,homeprob_roof0,4899.2529726,133.38609697590758
Hilsman,homeprob_roof0,11393.120142,259.62588052782
BHLyons,homeprob_roof1,338.89491399999997,98.5371086027284
Clarke,homeprob_roof1,480.34999780000004,147.45558829708918
Coile,homeprob_roof1,239.7161286,70.49035308602527
Hilsman,homeprob_roof1,670.3864374,156.6547702915542
BHLyons,homeprob_walls0,6810.761227999999,165.5372133126147
Clarke,homeprob_walls0,13508.4956734,231.21534333823888
Coile,homeprob_walls0,4941.6925200000005,130.7247426586313
Hilsman,homeprob_walls0,11720.5146708,241.09049562957722
BHLyons,homeprob_walls1,77.764366,46.071743385982025
Clarke,homeprob_walls1,91.84999859999999,44.79835044860018
Coile,homeprob_walls1,197.2765812,62.96241307384561
Hilsman,homeprob_walls1,342.9919086,112.20028928981642
BHLyons,homeprob_windows0,6732.984883,171.8931085572135
Clarke,homeprob_windows0,13232.7585166,268.5897056207005
Coile,homeprob_windows0,5011.2906616,125.83440703027568
Hilsman,homeprob_windows0,11735.421925,239.13707985983498
BHLyons,homeprob_windows1,155.540711,69.19663657273327
Clarke,homeprob_windows1,367.58715540000003,156.31987659679103
Coile,homeprob_windows1,127.6784396,47.6086649920814
Hilsman,homeprob_windows1,328.08465440000003,109.85475680270807
BHLyons,homeprob_paint0,6086.231363,205.0427306641444
Clarke,homeprob_paint0,11359.197183,369.61114142022615
Coile,homeprob_paint0,4294.7700768,156.16388168582247
Hilsman,homeprob_paint0,9990.9598868,312.63234921524133
BHLyons,homeprob_paint1,802.294231,148.31040356011016
Clarke,homeprob_paint1,2241.148489,320.358135007544
Coile,homeprob_paint1,844.1990244,121.08969657614206
Hilsman,homeprob_paint1,2072.5466926,261.74459809887304
BHLyons,homeprob_health0,6754.004078,172.24183248538168
Clarke,homeprob_health0,13385.4313822,241.23578665249815
Coile,homeprob_health0,5062.2433382,123.6101933821116
Hilsman,homeprob_health0,11916.0485221,229.70703527875548
BHLyons,homeprob_health1,134.521516,66.48113736236763
Clarke,homeprob_health1,214.9142898,84.83123731834749
Coile,homeprob_health1,76.725763,39.16248142613327
Hilsman,homeprob_health1,147.4580573,75.52505707807249
BHLyons,homeprob_pests0,5924.454271,210.3218900962671
Clarke,homeprob_pests0,10778.8726466,378.87457339889073
Coile,homeprob_pests0,4103.1032818,163.7480276176823
Hilsman,homeprob_pests0,9453.7632936000009,331.94077991604826
BHLyons,homeprob_pests1,964.071323,158.84600373303107
Clarke,homeprob_pests1,2821.4730254,332.71477079819397
Coile,homeprob_pests1,1035.8658194,136.86910096155077
Hilsman,homeprob_pests1,2609.7432858,290.59130316232086
BHLyons,homeprob_mold0,6384.761597,191.36643917087503
Clarke,homeprob_mold0,12078.8243844,336.65053829096337
Coile,homeprob_mold0,4641.3041784,142.76035408806771
Hilsman,homeprob_mold0,10884.2952268,285.6572021004114
BHLyons,homeprob_mold1,503.76399699999996,119.68808891960862
Clarke,homeprob_mold1,1521.5212876,270.8228382989853
Coile,homeprob_mold1,497.6649228,93.78872966980646
Hilsman,homeprob_mold1,1179.2113526,207.89938840958484
BHLyons,homeprob_none0,2173.716074,216.67019650412368
Clarke,homeprob_none0,4901.918098,406.5726017999812
Coile,homeprob_none0,1835.9984712,162.01307865795383
Hilsman,homeprob_none0,4780.1236584,350.67903981043094
BHLyons,homeprob_none1,4714.80952,238.55677330253104
Clarke,homeprob_none1,8698.427574000001,425.2767911095053
Coile,homeprob_none1,3302.9706300000003,173.30645819683372
Hilsman,homeprob_none1,7283.382921,361.3769722222931
BHLyons,housing_afford0,5144.3194029999995,232.20933852399895
Clarke,housing_afford0,9000.0288456,421.0051384070575
Coile,housing_afford0,3724.7202110000003,165.64683265799064
Hilsman,housing_afford0,7597.4697395,359.04764394210764
BHLyons,housing_afford1,1910.252526,202.62997651220076
Clarke,housing_afford1,4321.5840948000005,383.23448479916067
Coile,housing_afford1,1779.324953,154.76022840177794
Hilsman,housing_afford1,4438.5386613,340.53216289890173
BHLyons,bikepaths0,3185.200342,234.0039690592834
Clarke,bikepaths0,5519.2973082,415.31212872884345
Coile,bikepaths0,2727.1317814,163.56475797071727
Hilsman,bikepaths0,5648.0963631,356.09552729731524
BHLyons,bikepaths1,3869.371587,242.03600868462962
Clarke,bikepaths1,7802.3156322,435.3881718581556
Coile,bikepaths1,2776.9133826,167.1651845216552
Hilsman,bikepaths1,6387.9120377,362.5096379657537
BHLyons,childcenter0,5945.215644,211.5121846832823
Clarke,childcenter0,11614.5543884,359.9384332668364
Coile,childcenter0,4189.2010244,156.39003650306185
Hilsman,childcenter0,9695.3423839,321.8297119271522
BHLyons,childcenter1,1109.356285,158.05805992147123
Clarke,childcenter1,1707.058552,283.52809847218634
Coile,childcenter1,1314.8441396,140.78610169307962
Hilsman,childcenter1,2340.6660169,265.695158539577
BHLyons,commcenter0,4535.234335,240.56187843865936
Clarke,commcenter0,10157.2960454,397.82874384773606
Coile,commcenter0,3555.4709106,167.49999215432263
Hilsman,commcenter0,7540.3326074,355.3423641735478
BHLyons,commcenter1,2519.337594,221.84243896622448
Clarke,commcenter1,3164.316895,345.0988048999289
Coile,commcenter1,1948.5742534,158.88534927277436
Hilsman,commcenter1,4495.6757934,337.0226030540244
BHLyons,commgarden0,3472.691739,236.75348051167677
Clarke,commgarden0,6134.6504018000005,431.71907589864946
Coile,commgarden0,3110.0752174,168.44487683175166
Hilsman,commgarden0,4996.8571501,344.678407097491
BHLyons,commgarden1,3581.88019,240.91688791485396
Clarke,commgarden1,7186.962538600001,438.6611431951791
Coile,commgarden1,2393.9699466,168.0599118145237
Hilsman,commgarden1,7039.1512507,360.4014919367161
BHLyons,sidewalks0,2678.8703769999997,217.9919389521867
Clarke,sidewalks0,5067.9806552,407.9222732544318
Coile,sidewalks0,2586.0000046,169.97026954787464
Hilsman,sidewalks0,6246.5842517,363.0980710750002
BHLyons,sidewalks1,4375.7015519999995,236.73410977112508
Clarke,sidewalks1,8253.632285200001,433.6423873695601
Coile,sidewalks1,2918.0451594,173.35577995585618
Hilsman,sidewalks1,5789.4241491,362.3924128975918
BHLyons,medclin0,5796.008836,212.93738706195742
Clarke,medclin0,11333.5780132,363.2598955399214
Coile,medclin0,4337.219091200001,149.16006324554832
Hilsman,medclin0,8835.4993796,340.5443769174587
BHLyons,medclin1,1258.563093,161.87740948069296
Clarke,medclin1,1988.0349272,288.0278645516176
Coile,medclin1,1166.8260728,130.99871562969648
Hilsman,medclin1,3200.5090212,302.3939196599601
BHLyons,carpark0,6228.807602,202.47528319911748
Clarke,carpark0,10916.717679000001,384.8056772614119
Coile,carpark0,4567.9770988,151.0843901088216
Hilsman,carpark0,10762.8862531,293.8955981608957
BHLyons,carpark1,825.764327,139.81399238048272
Clarke,carpark1,2404.8952614,330.67630261077505
Coile,carpark1,936.0680652,133.04365219074194
Hilsman,carpark1,1273.1221477,213.6288294126698
BHLyons,parks0,3215.0747539999998,232.3344365731069
Clarke,parks0,5293.1594104000005,411.88692377447
Coile,parks0,2529.765787,172.86312089964602
Hilsman,parks0,6145.0256070000005,358.80055923366155
BHLyons,parks1,3839.497175,241.25690721876475
Clarke,parks1,8028.453530000001,435.17342839531756
Coile,parks1,2974.279377,173.5318035355923
Hilsman,parks1,5890.9827938,353.0591862541639
BHLyons,foodstore0,4591.670481,238.9339982479432
Clarke,foodstore0,10540.982945400001,392.7076353951855
Coile,foodstore0,3613.1943298,171.7782167107731
Hilsman,foodstore0,8846.1193525,344.02738615685575
BHLyons,foodstore1,2462.901448,220.24247532756903
Clarke,foodstore1,2780.6299950000002,335.53390721112623
Coile,foodstore1,1890.8508342,165.03580119074422
Hilsman,foodstore1,3189.8890483,307.6740312366489
BHLyons,seniorcenter0,5523.849969,226.39664994061405
Clarke,seniorcenter0,10992.4662178,373.89676919040966
Coile,seniorcenter0,4467.271723,144.97363154437735
Hilsman,seniorcenter0,9828.316779,321.472037359893
BHLyons,seniorcenter1,1530.7219599999999,191.00939573249627
Clarke,seniorcenter1,2329.1467226,307.35120526544233
Coile,seniorcenter1,1036.773441,125.9543894578824
Hilsman,seniorcenter1,2207.6916218,264.42921647323436
BHLyons,sportfacs0,6043.207023,209.92243040511306
Clarke,sportfacs0,10761.0073402,397.20172121974826
Coile,sportfacs0,4175.5181596,159.42946547847907
Hilsman,sportfacs0,9797.8771104,320.36979052596274
BHLyons,sportfacs1,1011.364906,154.82081284841055
Clarke,sportfacs1,2560.6056002,347.78800720254253
Coile,sportfacs1,1328.5270044000001,145.96036630519066
Hilsman,sportfacs1,2238.1312904,265.87234470891707
BHLyons,trails0,2681.986867,222.37725433712944
Clarke,trails0,4365.805171,383.3421082918155
Coile,trails0,2608.5187654,169.25270308353922
Hilsman,trails0,5009.2415295,335.36931175400986
BHLyons,trails1,4372.585062,240.14377548580308
Clarke,trails1,8955.8077694,418.99448576919906
Coile,trails1,2895.5263986,172.63981749080236
Hilsman,trails1,7026.7668713,348.29553916303234
BHLyons,youthcenter0,5569.277961,222.45289976939773
Clarke,youthcenter0,10686.249938,385.92207132351473
Coile,youthcenter0,3899.909313,161.4755954880765
Hilsman,youthcenter0,9107.7638997,335.55007111430064
BHLyons,youthcenter1,1485.293968,181.4498812828753
Clarke,youthcenter1,2635.3630024,324.90091038116464
Coile,youthcenter1,1604.135851,148.90568955378166
Hilsman,youthcenter1,2928.2445011,294.82328821635
BHLyons,other_amenity0,6281.704374,202.66774556441308
Clarke,other_amenity0,12003.3943548,347.910740372345
Coile,other_amenity0,5183.2774324,116.52557026327786
Hilsman,other_amenity0,10699.8332105,297.44517193339624
BHLyons,other_amenity1,772.8675549999999,140.82210105789488
Clarke,other_amenity1,1318.2185856,262.31596079995705
Coile,other_amenity1,320.7677316,81.40417624249946
Hilsman,other_amenity1,1336.1751903,222.35393402647742
BHLyons,eviction0,7170.366312,142.90838414061642
Clarke,eviction0,13205.1725786,261.1574731822933
Coile,eviction0,5145.0958736,115.77052850315243
Hilsman,eviction0,12343.5791742,193.42954991805493
BHLyons,eviction1,220.065803,65.53754667093699
Clarke,eviction1,377.91530620000003,129.95882804300018
Coile,eviction1,207.7554046,55.17723446894625
Hilsman,eviction1,396.3015449,117.64677292480911
BHLyons,eviction2,153.738784,53.86220650423753
Clarke,eviction2,63.8795976,23.545709570441765
Coile,eviction2,144.0778778,44.20490532987213
Hilsman,eviction2,125.35776770000001,63.167196312010795
BHLyons,home_maint0,31.2053,30.084213436452053
